test_id,test_no,vehicle_id,source_vehicle_no,impact_family,vehicle_role,quality_tier,flag_all_zero_placeholder,flag_not_subject_vehicle,flag_dpd_all_zero,flag_crhdst_missing_or_zero,flag_vdi_unusable,flag_lencnt_missing,flag_damdst_missing,flag_lencnt_out_of_range,flag_damdst_out_of_range,flag_crhdst_lt_dpdmax,flag_pdof_family_mismatch,flag_side_imppnt_mismatch,flag_axbx_all_missing,flag_axbx_no_delta,flag_rear_low_confidence,flag_not_target_family,exclusion_reason
339,7589,410,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,not_subject_vehicle
339,7589,411,2,side_impactor,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
340,7590,412,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
341,7591,413,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
343,7593,415,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
343,7593,416,2,side_impactor,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
329,7597,399,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
330,7598,400,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
326,7599,396,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
346,7600,419,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
348,7601,421,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
349,7602,422,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
349,7602,423,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
350,7603,424,1,side,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
351,7604,425,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
351,7604,426,2,side_impactor,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,7607,6,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,not_subject_vehicle
5,7607,7,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
357,7608,432,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
357,7608,433,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
355,7610,430,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
342,7611,414,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
358,7613,434,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
358,7613,435,2,side_impactor,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
360,7616,437,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,not_subject_vehicle
360,7616,438,2,side_impactor,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,
366,7621,444,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,
375,7629,453,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
375,7629,454,2,side_impactor,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
376,7630,455,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
344,7631,417,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
347,7632,420,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
335,7633,405,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
377,7634,456,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
386,7635,467,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
381,7636,460,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
381,7636,461,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
385,7637,465,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
385,7637,466,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
389,7638,470,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
390,7639,471,1,side,subject_vehicle,B_ProfilePartial,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,
391,7640,472,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
391,7640,473,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
387,7642,468,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
388,7643,469,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
392,7644,474,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
393,7645,475,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
15,7646,20,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,not_subject_vehicle
395,7648,477,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
395,7648,478,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
398,7649,481,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
408,7650,491,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,not_subject_vehicle
408,7650,492,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
403,7651,486,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
137,7656,161,1,research_other,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
146,7657,171,1,research_other,subject_vehicle,X_Exclude,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
172,7658,201,1,research_other,subject_vehicle,X_Exclude,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
184,7659,215,1,research_other,subject_vehicle,X_Exclude,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
188,7660,219,1,research_other,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
197,7661,230,1,research_other,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
203,7662,236,1,research_other,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
206,7663,240,1,research_other,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
148,7690,174,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
149,7691,175,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
150,7692,176,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
151,7693,177,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
152,7694,178,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
153,7695,179,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
159,7696,186,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
160,7697,187,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
162,7698,190,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
163,7699,191,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
164,7700,192,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
165,7701,193,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
166,7702,194,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
167,7703,195,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
185,7704,216,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
186,7705,217,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
187,7706,218,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
189,7707,220,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
190,7708,221,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
191,7709,222,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
193,7710,225,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
194,7711,226,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
195,7712,227,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
410,7713,494,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
410,7713,495,2,side_impactor,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
411,7714,496,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
411,7714,497,2,side_impactor,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
412,7715,498,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
413,7716,499,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
414,7718,500,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
416,7719,502,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,
420,7721,506,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
404,7722,487,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
405,7723,488,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
406,7724,489,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
407,7725,490,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
370,7727,448,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
417,7728,503,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
423,7730,509,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
424,7731,510,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
424,7731,511,2,side_impactor,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
429,7733,516,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
429,7733,517,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
431,7735,519,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
434,7736,522,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
435,7737,523,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
435,7737,524,2,side_impactor,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
436,7738,525,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
436,7738,526,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
437,7739,527,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
437,7739,528,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
409,7741,493,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
440,7742,531,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
443,7743,534,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
443,7743,535,2,side_impactor,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
444,7745,536,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,not_subject_vehicle
444,7745,537,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
446,7746,539,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
447,7748,540,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
450,7749,543,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,not_subject_vehicle
450,7749,544,2,side_impactor,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,
455,7750,549,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
455,7750,550,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
457,7752,552,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
457,7752,553,2,side_impactor,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
461,7753,558,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
461,7753,559,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
459,7754,556,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
464,7756,562,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
465,7757,563,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
466,7758,564,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
433,7767,521,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
467,7768,565,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
467,7768,566,2,side_impactor,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
471,7769,570,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
473,7770,572,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
468,7771,567,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
480,7774,579,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
378,7776,457,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
379,7777,458,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
382,7778,462,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
380,7779,459,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
383,7780,463,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
384,7781,464,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
396,7782,479,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
397,7783,480,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
399,7784,482,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
400,7785,483,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
401,7786,484,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
402,7787,485,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
425,7788,512,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
426,7789,513,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
421,7790,507,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
422,7791,508,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
442,7794,533,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
445,7795,538,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
448,7796,541,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
449,7797,542,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
451,7798,545,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
452,7799,546,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
453,7800,547,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
477,7801,576,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
474,7802,573,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
475,7803,574,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
476,7804,575,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
483,7807,582,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
481,7808,580,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
482,7809,581,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
484,7810,583,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
487,7811,587,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
454,7846,548,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
469,7847,568,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
470,7848,569,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
472,7849,571,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
479,7850,578,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,audit_only_family
499,7851,602,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
499,7851,603,2,research_other,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,audit_only_family
501,7852,605,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
501,7852,606,2,research_other,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,audit_only_family
488,7853,588,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,audit_only_family
510,7854,616,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
512,7855,618,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
512,7855,619,2,side_impactor,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
520,7858,627,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
520,7858,628,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,
522,7859,631,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
515,7865,622,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
109,7866,127,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
540,7868,649,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
540,7868,650,2,side_impactor,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
537,7870,646,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
553,7874,663,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
553,7874,664,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
554,7875,665,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
556,7877,667,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,not_subject_vehicle
556,7877,668,2,side_impactor,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
557,7878,669,1,side,subject_vehicle,C_MaxOnly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
535,7881,644,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
538,7882,647,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,audit_only_family
